id	file	line	title
GLTP-V0-052	docs/specs/go-live-test-provider-v0.md	1480	A `skip` action MUST project the per-test execution axis `SKIPPED` with reason
GOC-V0-001	docs/specs/go-only-cutover-v0.md	62	The current tree MUST contain no legacy `src/corvint_cli.py` or
GOC-V0-002	docs/specs/go-only-cutover-v0.md	65	Default Go verification MUST NOT execute, reconstruct from Git, or install the
GOC-V0-003	docs/specs/go-only-cutover-v0.md	68	Removal of live comparisons MUST preserve unique positive, negative, malformed-i
GOC-V0-004	docs/specs/go-only-cutover-v0.md	71	Legacy trace migration MUST remain supported using independently authored canoni
GOC-V0-005	docs/specs/go-only-cutover-v0.md	73	The cancelled Packet 5 paired retry MUST NOT run. A historical PASS/FAIL/NOT_RUN
GOC-V0-006	docs/specs/go-only-cutover-v0.md	77	Go archives MUST remain reproducible, source-bound, offline, checksum-verified a
GOC-V0-007	docs/specs/go-only-cutover-v0.md	80	Rollback MUST use a retained prior Go artifact or Git revision, without receipt,
GOC-V0-008	docs/specs/go-only-cutover-v0.md	84	Maintained Corvint adapters and developer tools MUST have no Python interpreter
GOC-V0-009	docs/specs/go-only-cutover-v0.md	90	The cutover's final coordinator MAY complete with `prechange-impact` visibly
GOC-V0-010	docs/specs/go-only-cutover-v0.md	97	A complete `make gate` MUST first remove the private receipt
GPK-V0-001	docs/specs/go-production-kernel-migration-v0.md	102	The migration MUST preserve the complete CLI surface present at the pinned
GPK-V0-002	docs/specs/go-production-kernel-migration-v0.md	109	For every supported parity case, Go and the Python oracle MUST produce the exact
GPK-V0-003	docs/specs/go-production-kernel-migration-v0.md	117	Go MUST reproduce every accepted receipt, map, report, identity, digest preimage
GPK-V0-004	docs/specs/go-production-kernel-migration-v0.md	123	Invalid, hostile, ambiguous, stale, concurrent, oversized, unsupported, or
GPK-V0-005	docs/specs/go-production-kernel-migration-v0.md	127	The parity runner MUST exercise fresh processes, SHA-1 and SHA-256 repositories,
GPK-V0-006	docs/specs/go-production-kernel-migration-v0.md	148	Go MUST resolve one HEAD/commit/tree/object-format snapshot per operation using
GPK-V0-007	docs/specs/go-production-kernel-migration-v0.md	153	`init`, `adopt`, `query`, `feature`, `impact`, `eval`, `lrf`, CEM `verify|status
GPK-V0-008	docs/specs/go-production-kernel-migration-v0.md	164	Explicit mutators (`record`; CEM `begin|prepare|cite|mark|report`; OCM
GPK-V0-009	docs/specs/go-production-kernel-migration-v0.md	183	The Go kernel MUST remain local-only. It MUST make no network request, DNS looku
GPK-V0-010	docs/specs/go-production-kernel-migration-v0.md	191	This migration MUST add no database, daemon, resident service, background watche
GPK-V0-011	docs/specs/go-production-kernel-migration-v0.md	195	Harness wrappers and the Go kernel MUST preserve `AHI-014`: raw session IDs,
GPK-V0-012	docs/specs/go-production-kernel-migration-v0.md	202	Production Go code MUST live outside `interop/**` and `conformance/**` under the
GPK-V0-013	docs/specs/go-production-kernel-migration-v0.md	206	The promoted Go binary MUST have no Python interpreter, Python package, cgo,
GPK-V0-014	docs/specs/go-production-kernel-migration-v0.md	210	Before any TCQ-, OCM-, claim-, or frontier-consuming command moves to Go, its pa
GPK-V0-015	docs/specs/go-production-kernel-migration-v0.md	214	The initial experimental slice MAY implement only non-indexing harness events
GPK-V0-016	docs/specs/go-production-kernel-migration-v0.md	530	Performance is measured outside both runtimes with an interleaved, preregistered
GPK-V0-017	docs/specs/go-production-kernel-migration-v0.md	535	A slice may cut over only when all its parity cases pass and: (a) non-query harn
GPK-V0-018	docs/specs/go-production-kernel-migration-v0.md	621	Public Go artifacts MUST be `CGO_ENABLED=0`, built from one exact clean Git comm
GPK-V0-019	docs/specs/go-production-kernel-migration-v0.md	642	The existing Python wheel integrity contract remains binding while a wheel ships
GPK-V0-020	docs/specs/go-production-kernel-migration-v0.md	699	The migration MUST NOT alter `LICENSE`, `LICENSING.md`, `PROVENANCE.md`, or the
GPK-V0-021	docs/specs/go-production-kernel-migration-v0.md	704	Corvint self-dogfood MUST first use the candidate to orient to this migration, r
GPK-V0-022	docs/specs/go-production-kernel-migration-v0.md	709	Beamfall dogfood MUST run second at one exact clean Beamfall revision. It MUST c
GPK-V0-023	docs/specs/go-production-kernel-migration-v0.md	715	Rollout order was fixed: experimental candidate; cross-runtime shadow gate; opt-
GPK-V0-024	docs/specs/go-production-kernel-migration-v0.md	724	Rollback MUST require no repository, receipt, map, trace, or cache migration.
GPK-V0-025	docs/specs/go-production-kernel-migration-v0.md	729	Python production retirement is staged. First, Go is default for one release whi
GPK-V0-026	docs/specs/go-production-kernel-migration-v0.md	737	Promotion claims are per command and per integration surface. Reports MUST state
GPK-V0-027	docs/specs/go-production-kernel-migration-v0.md	222	Before Pulse P0-B, `corvint` MAY expose an experimental one-shot `impact` comman
GPK-V0-028	docs/specs/go-production-kernel-migration-v0.md	256	Before the complete Phase 2 query port, `corvint` MAY expose one experimental
GPK-V0-029	docs/specs/go-production-kernel-migration-v0.md	292	`corvint impact` MAY accept revision-absent `.go` files only when the caller
GPK-V0-030	docs/specs/go-production-kernel-migration-v0.md	306	`corvint impact --base FULL_COMMIT_ID` MAY compile a committed range as the
GPK-V0-031	docs/specs/go-production-kernel-migration-v0.md	324	Before the complete Phase 2 feature port, `corvint` MAY expose an experimental
GPK-V0-032	docs/specs/go-production-kernel-migration-v0.md	341	Before complete Phase 2 activation cutover, `corvint` MAY expose one shared
GPK-V0-033	docs/specs/go-production-kernel-migration-v0.md	649	The frozen spec, not the Python implementation, is the conformance authority.
GPK-V0-034	docs/specs/go-production-kernel-migration-v0.md	676	Every adjudication under `GPK-V0-033` MUST be recorded in
GPK-V0-035	docs/specs/go-production-kernel-migration-v0.md	683	Known-divergent cases MUST NOT accumulate unexamined. Every one carries an
GPK-V0-036	docs/specs/go-production-kernel-migration-v0.md	688	Python retirement is **per command**, and does not wait for the global window
GPK-V0-037	docs/specs/go-production-kernel-migration-v0.md	356	Before complete Phase 2 OCM cutover, `corvint` MAY expose the read-only
GPK-V0-038	docs/specs/go-production-kernel-migration-v0.md	379	The harness slice is complete. Under the expansion gate in `GPK-V0-015`, `corvin
GPK-V0-039	docs/specs/go-production-kernel-migration-v0.md	395	A context packet asserts that the repository answers the caller's task, and the
GPK-V0-040	docs/specs/go-production-kernel-migration-v0.md	426	A receipt's coverage counts are denominated in the universe of results the ranki
GPK-V0-041	docs/specs/go-production-kernel-migration-v0.md	451	The typed `unsupported-ocm-python-claims` abstention `GPK-V0-037` requires of th
GPK-V0-042	docs/specs/go-production-kernel-migration-v0.md	744	A **beta rung** exists in `GPK-V0-023`'s order, between opt-in candidate use and
GPK-V0-043	docs/specs/go-production-kernel-migration-v0.md	889	`corvint query` MAY add a general `repository`-intent profile on Darwin
GPK-V0-044	docs/specs/go-production-kernel-migration-v0.md	955	The standalone `corvint query` `repository`-intent profile introduced
GPK-V0-045	docs/specs/go-production-kernel-migration-v0.md	474	An abstaining packet MUST name the reason it abstained at every surface that emi
GPK-V0-046	docs/specs/go-production-kernel-migration-v0.md	491	Product invariant 3 ranks project-owned authority above syntax. A `query` packet
GPK-V0-047	docs/specs/go-production-kernel-migration-v0.md	1025	`EvalQuery`'s confident-symbol selection has two members that `GPK-V0-043` leave
GPK-V0-048	docs/specs/go-production-kernel-migration-v0.md	1055	Go declaration set. `GPK-V0-031` names a Go-symbol feature compiler and
GPK-V0-049	docs/specs/go-production-kernel-migration-v0.md	1073	Refused-grammar disclosure. `GPK-V0-048` requires a Go source the parser refused
GPK-V0-050	docs/specs/go-production-kernel-migration-v0.md	616	`corvint record` and `corvint dogfood-record` MUST admit a changed `.gitignore`
GPK-V0-051	docs/specs/go-production-kernel-migration-v0.md	548	`corvint impact --base FULL_COMMIT_ID` MUST admit a `C` or `R` range member when
GPK-V0-052	docs/specs/go-production-kernel-migration-v0.md	554	(accepted, decision 0052, 2026-09-04) when a query term
GPK-V0-053	docs/specs/go-production-kernel-migration-v0.md	563	(accepted 2026-09-04 by decision 0051 item 2, which decides this wording change
GPK-V0-054	docs/specs/go-production-kernel-migration-v0.md	502	`coverage.authoritative_results` counts cited results Corvint does not label
GPK-V0-055	docs/specs/go-production-kernel-migration-v0.md	1102	(accepted 2026-09-05 by repository-owner repair instruction, recorded as decisio
GPK-V0-056	docs/specs/go-production-kernel-migration-v0.md	1113	(accepted 2026-09-05 by repository-owner repair instruction, recorded as decisio
GPK-V0-057	docs/specs/go-production-kernel-migration-v0.md	634	A target is shipped only after its native conformance, filesystem-safety,
GPK-V0-058	docs/specs/go-production-kernel-migration-v0.md	572	(proposed amendment 2026-09-05, owner review pending; not accepted) a harness
GPK-V0-059	docs/specs/go-production-kernel-migration-v0.md	1132	(accepted 2026-09-12, decision 0092) An unknown top-level command MUST be refuse
GPK-V0-060	docs/specs/go-production-kernel-migration-v0.md	1196	(accepted 2026-09-12, decision 0142; case-folded by decision 0159) `GPK-V0-030`
GPK-V0-061	docs/specs/go-production-kernel-migration-v0.md	1220	(accepted 2026-09-12, decision 0142) The `GPK-V0-060` allowance MUST NOT apply t
GPK-V0-062	docs/specs/go-production-kernel-migration-v0.md	1147	(accepted 2026-09-13, decision 0172) Under `GPK-V0-001`, a `--help` token after
GPK-V0-063	docs/specs/go-production-kernel-migration-v0.md	1230	(accepted 2026-09-12, decision 0166; registers `DR-0023`) A context receipt's
GPK-V0-064	docs/specs/go-production-kernel-migration-v0.md	1163	(accepted 2026-09-13, decision 0173; root preamble amended by decision 0181) Und
GPK-V0-065	docs/specs/go-production-kernel-migration-v0.md	588	(proposed amendment 2026-09-14, owner review pending; not accepted) a repository
HAR-V0-001	docs/specs/harness-authority-relation-v0.md	105	the relation string is exactly `harness-execution-attested-v0`. It is a **new**
HAR-V0-002	docs/specs/harness-authority-relation-v0.md	109	the relation's authority class is exactly `HARNESS_ATTESTED`. It is a fourth cla
HAR-V0-003	docs/specs/harness-authority-relation-v0.md	115	an `harness-execution-attested-v0` edge is admissible only when its attestation
HAR-V0-004	docs/specs/harness-authority-relation-v0.md	119	the root identity MUST resolve to a member of the **accepted root set**. **The
HAR-V0-005	docs/specs/harness-authority-relation-v0.md	124	**a root MUST NOT be admitted merely because it is a separate process.** A same-
HAR-V0-006	docs/specs/harness-authority-relation-v0.md	130	signing does not qualify a root. `CF-V0-014` already forecloses it (`docs/specs/
HAR-V0-007	docs/specs/harness-authority-relation-v0.md	133	an inadmissible attestation MUST be reported, not dropped, in the `CF-V0-032` fo
HAR-V0-008	docs/specs/harness-authority-relation-v0.md	142	with a root accepted, an admissible edge removes an `INTENT_TEST` item only when
HAR-V0-009	docs/specs/harness-authority-relation-v0.md	146	closure remains scoped to execution. An attested passing run establishes that th
HAR-V0-010	docs/specs/harness-authority-relation-v0.md	150	`HARNESS_ATTESTED` MUST NOT be reachable by policy. `CF-V0-005` excludes
HAR-V0-011	docs/specs/harness-authority-relation-v0.md	158	this relation adds no daemon, service, account, network call, key store, remote
HDCV0-001	docs/specs/human-documentation-compiler-v0.md	612	The caller MUST supply one approved environment root and expected exact versions
HDCV0-002	docs/specs/human-documentation-compiler-v0.md	617	Before configuration loading, Corvint MUST execute bounded identity probes in th
HDCV0-003	docs/specs/human-documentation-compiler-v0.md	624	Discovery is not installation. P0 MUST NOT run `pip`, `uv`, `poetry`, a package
HDCV0-004	docs/specs/human-documentation-compiler-v0.md	628	The environment receipt MUST bind an existing project lock or pin-manifest diges
HDCV0-005	docs/specs/human-documentation-compiler-v0.md	634	A non-authoritative lexical safety phase MUST run before any Python project code
HDCV0-006	docs/specs/human-documentation-compiler-v0.md	639	After preflight, a fixed probe running from the pinned interpreter MUST use the
HDCV0-007	docs/specs/human-documentation-compiler-v0.md	644	The snapshot MUST bind the root config and every inherited config byte actually
HDCV0-008	docs/specs/human-documentation-compiler-v0.md	653	Every config, docs, nav page, extension include, extra asset, theme override, an
HDCV0-009	docs/specs/human-documentation-compiler-v0.md	658	Effective `docs_dir` MAY differ from `docs`; Corvint MUST use only the MkDocs-re
HDCV0-010	docs/specs/human-documentation-compiler-v0.md	667	Candidate builds MUST override `site_dir` on the command line to a fresh directo
HDCV0-011	docs/specs/human-documentation-compiler-v0.md	673	The first qualified P0 profile requires effective `theme.name` to equal `materia
HDCV0-012	docs/specs/human-documentation-compiler-v0.md	677	Effective `site_url` MUST be recorded exactly. The profile MUST distinguish its
HDCV0-013	docs/specs/human-documentation-compiler-v0.md	682	The exact ordered `theme.features` list, including every `navigation.*` entry, M
HDCV0-014	docs/specs/human-documentation-compiler-v0.md	687	If the effective `plugins` key is omitted, the authority snapshot MUST show whet
HDCV0-015	docs/specs/human-documentation-compiler-v0.md	693	P0 execution allows only the exact pinned built-in `search` plugin unless a late
HDCV0-016	docs/specs/human-documentation-compiler-v0.md	698	Hooks are executable project code. Any effective `hooks` entry prevents P0 execu
HDCV0-017	docs/specs/human-documentation-compiler-v0.md	702	The authority snapshot MUST record Markdown extensions and option digests in exa
HDCV0-018	docs/specs/human-documentation-compiler-v0.md	707	Every `extra_css`, `extra_javascript`, image, font, favicon, logo, and other ref
HDCV0-019	docs/specs/human-documentation-compiler-v0.md	713	A Material `theme.custom_dir` override is input to the build and MUST be fully
HDCV0-020	docs/specs/human-documentation-compiler-v0.md	719	Privacy configuration MUST be captured from the MkDocs authority. Effective
HDCV0-021	docs/specs/human-documentation-compiler-v0.md	725	Offline-plugin configuration MUST be captured exactly, including changes to dire
HDCV0-022	docs/specs/human-documentation-compiler-v0.md	730	Strict validation is the resolved MkDocs 1.6+ configuration plus the mandatory C
HDCV0-023	docs/specs/human-documentation-compiler-v0.md	737	Every output clause MUST have a stable clause ID (1..256 bytes of UTF-8 with no
HDCV0-024	docs/specs/human-documentation-compiler-v0.md	751	Authority is artifact-class-specific. An anchor `authority` is exactly
HDCV0-025	docs/specs/human-documentation-compiler-v0.md	762	Tests and build output establish only the exact observed behavior at the pinned
HDCV0-026	docs/specs/human-documentation-compiler-v0.md	768	Model-generated prose is a candidate transformation only. Each behavioral senten
HDCV0-027	docs/specs/human-documentation-compiler-v0.md	773	The plan profile is `corvint-human-documentation-plan/0`. It is closed and conta
HDCV0-028	docs/specs/human-documentation-compiler-v0.md	780	An operation is exactly `create_file`, `insert_after`, or `edit_nav`. It names o
HDCV0-029	docs/specs/human-documentation-compiler-v0.md	793	P0 does not replace existing accepted prose. `edit_nav` under `HDCV0-030` is the
HDCV0-030	docs/specs/human-documentation-compiler-v0.md	800	`edit_nav` MUST bind both the exact config-source bytes and the authority snapsh
HDCV0-031	docs/specs/human-documentation-compiler-v0.md	806	The output root contains only `plan.json`, `proposal.patch`, `draft/`, `build/si
HDCV0-032	docs/specs/human-documentation-compiler-v0.md	811	P0 MUST NOT expose an apply mode. It MUST perform no repository write, Git opera
HDCV0-033	docs/specs/human-documentation-compiler-v0.md	818	The candidate snapshot MUST be created from the frozen manifest outside the repo
HDCV0-034	docs/specs/human-documentation-compiler-v0.md	823	The build argv is an argument vector, never a shell string: the exact pinned MkD
HDCV0-035	docs/specs/human-documentation-compiler-v0.md	828	Build environment is constructed from an allowlist, not inherited wholesale. It
HDCV0-036	docs/specs/human-documentation-compiler-v0.md	834	One aggregate deadline covers identity probe, config authority load, candidate c
HDCV0-037	docs/specs/human-documentation-compiler-v0.md	840	Exit zero is necessary but insufficient for `BUILD_STRICT_PASS`. Corvint MUST al
HDCV0-038	docs/specs/human-documentation-compiler-v0.md	845	`OFFLINE_QUALIFIED=PASS` requires an independently identified external network-d
HDCV0-039	docs/specs/human-documentation-compiler-v0.md	852	If executable JavaScript, custom templates, plugins, hooks, or extensions can co
HDCV0-040	docs/specs/human-documentation-compiler-v0.md	858	The receipt profile is `corvint-human-documentation-receipt/0`. It MUST bind the
HDCV0-041	docs/specs/human-documentation-compiler-v0.md	864	Canonical JSON is valid UTF-8: exactly one JSON value, no insignificant whitespa
HDCV0-042	docs/specs/human-documentation-compiler-v0.md	875	Receipt limits, failures, `NOT_RUN`, `NOT_OBSERVED`, `UNKNOWN`, contradictions,
HDCV0-043	docs/specs/human-documentation-compiler-v0.md	936	Unit and conformance suites MUST cover canonical plan/receipt bytes, closed sche
HDCV0-044	docs/specs/human-documentation-compiler-v0.md	943	Config hostility MUST cover duplicate keys, tags, aliases, merges, recursive and
HDCV0-045	docs/specs/human-documentation-compiler-v0.md	948	Material fixtures MUST cover minimal `theme.name: material`; exact `site_url`; a
HDCV0-046	docs/specs/human-documentation-compiler-v0.md	954	Process hostility MUST cover pre-cancellation, timeout, endless stdout/stderr, o
HDCV0-047	docs/specs/human-documentation-compiler-v0.md	960	Evidence hostility MUST cover stale Git blobs, dirty sources, out-of-range and o
HDCV0-048	docs/specs/human-documentation-compiler-v0.md	964	Offline/privacy hostility MUST include a local network canary reached by a plugi
HDCV0-049	docs/specs/human-documentation-compiler-v0.md	969	Verification for implementation promotion MUST pass focused Go tests after each
HDCV0-050	docs/specs/human-documentation-compiler-v0.md	976	The first real delivery evidence MUST use a Corvint-contained Material corpus an
HDCV0-051	docs/specs/human-documentation-compiler-v0.md	981	The implementation core and optional CLI MUST use Go 1.27 and its standard libra
HDCV0-052	docs/specs/human-documentation-compiler-v0.md	987	Machine failures use exactly one primary code from `INVALID_REQUEST`,
HDCV0-CAP-001	docs/specs/human-documentation-compiler-v0.md	255	`corvint-human-documentation-request/0` remains the request profile. Its
HDCV0-CAP-002	docs/specs/human-documentation-compiler-v0.md	301	The request additionally binds the existing repository/config/intent/output/limi
HDCV0-CAP-003	docs/specs/human-documentation-compiler-v0.md	311	Admission requires a native Linux host, kernel 5.12 or newer, systemd exactly 26
HDCV0-CAP-004	docs/specs/human-documentation-compiler-v0.md	329	Corvint admits the root-owned static, CGO-disabled broker executable and owner-i
HDCV0-CAP-005	docs/specs/human-documentation-compiler-v0.md	349	Corvint stages only frozen manifest bytes plus exact plan operations into fresh
HDCV0-CAP-006	docs/specs/human-documentation-compiler-v0.md	363	Before start, the broker independently inspects and byte-compares effective imag
HDCV0-CAP-007	docs/specs/human-documentation-compiler-v0.md	408	The runner is the sole initial container process, PID 1, a subreaper, and
HDCV0-CAP-008	docs/specs/human-documentation-compiler-v0.md	441	Output is streamed while the runner remains alive; no post-stop export or second
HDCV0-CAP-009	docs/specs/human-documentation-compiler-v0.md	453	One 120-second ledger covers admission through artifact persistence. Child stdou
HDCV0-CAP-010	docs/specs/human-documentation-compiler-v0.md	482	P0 exposes no apply mode. Repository, Git, accepted prose, project environment,
HDCV0-CAP-011	docs/specs/human-documentation-compiler-v0.md	493	The runner wire profile is `corvint-execution-capsule-wire/0`. Every frame is ex
HDCV0-CAP-012	docs/specs/human-documentation-compiler-v0.md	529	A successful output root contains exactly `plan.json`, `proposal.patch`, `draft/
HDCV0-CAP-013	docs/specs/human-documentation-compiler-v0.md	545	Canonical JSON retains `HDCV0-041`. A raw artifact digest is
HDCV0-CAP-014	docs/specs/human-documentation-compiler-v0.md	557	The implementation core, broker, cleanup-only mode, runner, cgroup observer, and
IDX-SNAP-V0-001	docs/specs/index-snapshot-v0.md	37	`corvint [--root PATH] index` builds the index of the committed tree exactly as
IDX-SNAP-V0-002	docs/specs/index-snapshot-v0.md	54	`context` reads the repository's identity and status as a build's opening
IDX-SNAP-V0-003	docs/specs/index-snapshot-v0.md	62	any mismatch (no file, a different tree, a different engine, a different
IDX-SNAP-V0-004	docs/specs/index-snapshot-v0.md	69	a dirty worktree reads the same snapshot; only `DirtyPaths` and
IDX-SNAP-V0-005	docs/specs/index-snapshot-v0.md	75	`index` is the only verb that writes under `.corvint/index/`; `context` and ever
IDX-SNAP-V0-006	docs/specs/index-snapshot-v0.md	91	a hit and a miss produce byte-identical `context` output for the same
IDX-SNAP-V0-007	docs/specs/index-snapshot-v0.md	93	`index` keeps the newest eight snapshot files in the directory and removes
IDX-SNAP-V0-008	docs/specs/index-snapshot-v0.md	97	the two per-prompt query verbs read the snapshot on the same terms as
IDX-SNAP-V0-009	docs/specs/index-snapshot-v0.md	118	a repository with no `.corvint/index/` directory is a miss without a Git
IDX-SNAP-V0-010	docs/specs/index-snapshot-v0.md	121	the two index-building harness events read the snapshot on the same terms as IDX
IDX-SNAP-V0-011	docs/specs/index-snapshot-v0.md	122	`corvint [--root PATH] index --if-stale` reads the header of the file
IDX-SNAP-V0-012	docs/specs/index-snapshot-v0.md	131	the Claude Code plugin's lifecycle hooks do not automatically invoke a
IDX-SNAP-V0-013	docs/specs/index-snapshot-v0.md	142	During committed-source pinning, a blob whose bytes begin with
IDX-SNAP-V0-014	docs/specs/index-snapshot-v0.md	169	under `CORVINT_SNAPSHOT_FORMAT=sectioned`, `index` writes beside the gob
IDX-SNAP-V0-015	docs/specs/index-snapshot-v0.md	210	under `CORVINT_SNAPSHOT_FORMAT=pack`, `index` writes beside the gob snapshot a
IDX-SNAP-V0-016	docs/specs/index-snapshot-v0.md	284	under `CORVINT_INDEX_SHARDS=1`, `index` additionally publishes immutable,
IDX-SNAP-V0-017	docs/specs/index-snapshot-v0.md	322	(accepted 2026-09-05 by decision 0074 within the experimental pack profile) Unde
IDX-SNAP-V0-018	docs/specs/index-snapshot-v0.md	147	(accepted 2026-09-12 by decision 0095) Before suffix and size admission,
IDX-SNAP-V0-019	docs/specs/index-snapshot-v0.md	353	(accepted 2026-09-13 by decision 0177) standalone path `impact` (no `--base`, no
IDX-SNAP-V0-020	docs/specs/index-snapshot-v0.md	371	(proposed 2026-09-13, accepted 2026-09-13 by decision 0180) `corvint prove`'s
IDX-SNAP-V0-021	docs/specs/index-snapshot-v0.md	398	(proposed 2026-09-13, accepted 2026-09-13 by decision 0182) `corvint impact
IDX-SNAP-V0-022	docs/specs/index-snapshot-v0.md	426	(proposed 2026-09-22, V1-0008) for one committed tree, the index a snapshot
IDX-SNAP-V0-023	docs/specs/index-snapshot-v0.md	440	(proposed 2026-09-22, V1-0008) the snapshot lifecycle MUST end each hostile
KA-V0-001	docs/specs/kotlin-android-candidate-v0.md	28	The command and its package remain isolated, unregistered, and unreachable from
KA-V0-002	docs/specs/kotlin-android-candidate-v0.md	30	A request is one UTF-8, canonical-JSON object followed by one LF. It has the clo
KA-V0-003	docs/specs/kotlin-android-candidate-v0.md	34	The target is exactly Android/arm64/none. The twelve input rows below occur once
KA-V0-004	docs/specs/kotlin-android-candidate-v0.md	37	Extractors emit only the closed fact matrix below. A Gradle alias retains its fu
KA-V0-005	docs/specs/kotlin-android-candidate-v0.md	47	Every fact has the input handle, compilation unit, exact digest, and one-based,
KA-V0-006	docs/specs/kotlin-android-candidate-v0.md	50	Request bytes are limited to 1,500,000; aggregate decoded input bytes and
KA-V0-007	docs/specs/kotlin-android-candidate-v0.md	58	A regular-file descriptor is read only through that descriptor. Its identity,
KA-V0-008	docs/specs/kotlin-android-candidate-v0.md	62	The candidate does not execute Gradle, Java, Git, a shell, or another process; o
KA-V0-009	docs/specs/kotlin-android-candidate-v0.md	64	Facts are typed-sorted and unique. A successful result is one canonical object p
KA-V0-010	docs/specs/kotlin-android-candidate-v0.md	66	Focused correctness, race, vet, cross-build, CEM, and isolation evidence may
KAT-V0-001	docs/specs/kotlin-jvm-affected-test-v0.md	26	The adapter MUST own exactly `.kt` and `.kts` source paths and return determinis
KAT-V0-002	docs/specs/kotlin-jvm-affected-test-v0.md	29	One source file is one path-owned unit. A runnable test unit is the statically k
KAT-V0-003	docs/specs/kotlin-jvm-affected-test-v0.md	32	JUnit Jupiter discovery MUST cover `Test`, `ParameterizedTest`, `RepeatedTest`,
KAT-V0-004	docs/specs/kotlin-jvm-affected-test-v0.md	35	Kotest discovery MUST cover direct `StringSpec`, `FunSpec`, `BehaviorSpec`,
KAT-V0-005	docs/specs/kotlin-jvm-affected-test-v0.md	39	`src/test` and `src/jvmTest` are local JVM partitions. `src/androidTest` is an
KAT-V0-006	docs/specs/kotlin-jvm-affected-test-v0.md	42	Static package/import edges, aliases, wildcard imports, same-package visibility,
KAT-V0-007	docs/specs/kotlin-jvm-affected-test-v0.md	45	Unparsed source, dynamic/reflection-driven discovery, custom source sets, unknow
KAT-V0-008	docs/specs/kotlin-jvm-affected-test-v0.md	48	Fixed inputs MUST reproduce byte-identical graph and selection bodies
LAC-V0-001	docs/specs/local-admin-console-v0.md	77	The console MUST ship as its own opt-in executable and MUST NOT be linked into
LAC-V0-002	docs/specs/local-admin-console-v0.md	80	The console MUST bind a loopback address only, MUST require no account or
LAC-V0-003	docs/specs/local-admin-console-v0.md	82	The console MUST run only for the lifetime of an explicit foreground invocation
LAC-V0-004	docs/specs/local-admin-console-v0.md	84	The console MUST hold no database and no durable cache of rendered state; every
LAC-V0-005	docs/specs/local-admin-console-v0.md	86	Starting, using, or never installing the console MUST NOT change the measured ho
LAC-V0-006	docs/specs/local-admin-console-v0.md	91	Every rendered value MUST be attributable to the exact command invocation, tool
LAC-V0-007	docs/specs/local-admin-console-v0.md	94	Every rendered value MUST carry the six independent axes of
LAC-V0-008	docs/specs/local-admin-console-v0.md	98	A missing, invalid, inaccessible, unsupported, or unretained input MUST render a
LAC-V0-009	docs/specs/local-admin-console-v0.md	104	An envelope whose `outcome` is `REFUSED` MUST render as that refusal with its ex
LAC-V0-010	docs/specs/local-admin-console-v0.md	107	A value derived from more than one source MUST carry the weakest contributing
LAC-V0-011	docs/specs/local-admin-console-v0.md	109	A rendered page MUST state the observation boundary it was compiled at and MUST
LAC-V0-012	docs/specs/local-admin-console-v0.md	114	Every state change the console offers MUST be executed by invoking the owning to
LAC-V0-013	docs/specs/local-admin-console-v0.md	117	A verb the owning tool reports as unimplemented MUST render as a visible disable
LAC-V0-014	docs/specs/local-admin-console-v0.md	120	A mutation MUST carry the `expectedRevision` of the record the operator was actu
LAC-V0-015	docs/specs/local-admin-console-v0.md	123	The console MUST NOT be able to accept a specification, advance a delivery stage
LAC-V0-016	docs/specs/local-admin-console-v0.md	129	Board columns MUST be derived from the owning tool's status and eligibility
LAC-V0-017	docs/specs/local-admin-console-v0.md	132	Ticket detail MUST present, for one ticket, its intent record and that record's
LAC-V0-018	docs/specs/local-admin-console-v0.md	135	From a ticket, the console MUST reach the governing requirement clause by
LAC-V0-019	docs/specs/local-admin-console-v0.md	144	The code pane MUST render content read at an immutable Git object id and MUST na
LAC-V0-020	docs/specs/local-admin-console-v0.md	151	Ticket text, review text, agent output, and backlog entries are untrusted input.
LAC-V0-021	docs/specs/local-admin-console-v0.md	157	Before invoking any tool, requests MUST match the actual loopback listener's
LAC-V0-022	docs/specs/local-admin-console-v0.md	162	Tool stdout and stderr MUST be bounded during collection. Timeout, cancellation
LAC-V0-023	docs/specs/local-admin-console-v0.md	170	HTTP request contexts MUST descend from the foreground invocation. Every server
LAC-V0-024	docs/specs/local-admin-console-v0.md	174	Console Git status MUST use the existing private-metadata status isolation.
LAC-V0-025	docs/specs/local-admin-console-v0.md	177	The board MUST offer structured ticket creation and detail MUST offer title/body
LAC-V0-026	docs/specs/local-admin-console-v0.md	182	An uninitialized store MUST show the owning tool's refusal and an explicit
LAC-V0-027	docs/specs/local-admin-console-v0.md	188	The console MUST offer a roadmap view built from `corvint-tasks roadmap` alone,
LAC-V0-028	docs/specs/local-admin-console-v0.md	194	Ticket detail MUST offer editable milestone, order/priority, and dependencies
LAC-V0-029	docs/specs/local-admin-console-v0.md	204	The roadmap list MUST paginate when more than 50 tickets are reported, honoring
LAC-V0-030	docs/specs/local-admin-console-v0.md	210	A requirement page MUST link each path cited in the Implementation column of
LAC-V0-031	docs/specs/local-admin-console-v0.md	220	Before binding, the console MUST refuse to start unless `--repo`, and `--specs`
LAC-V0-032	docs/specs/local-admin-console-v0.md	224	The roadmap page MUST repeat its same read-only request every 30 seconds so deri
LAC-V0-033	docs/specs/local-admin-console-v0.md	235	The console MUST offer one `/chain` pane that lists the sealed change maps commi
